# BUSCO version is: 5.4.4 
# The lineage dataset is: saccharomycetes_odb10 (Creation date: 2020-08-05, number of genomes: 76, number of BUSCOs: 2137)
# Busco id	Status	Sequence	Gene Start	Gene End	Strand	Score	Length	OrthoDB url	Description
30869at4891	Complete	Utg33280	237023	237922	-	287.7	231	https://www.orthodb.org/v10?query=30869at4891	Mitochondrial glycine transporter
30904at4891	Complete	Utg33252	1042152	1042931	-	210.5	192	https://www.orthodb.org/v10?query=30904at4891	similar to Saccharomyces cerevisiae YGL232W TAN1 Putative tRNA acetyltransferase
30938at4891	Complete	Utg33280	757101	758432	+	166.5	183	https://www.orthodb.org/v10?query=30938at4891	tRNA (guanine-N(7)-)-methyltransferase non-catalytic subunit TRM82
30941at4891	Complete	Utg33258	67040	68815	-	244.8	215	https://www.orthodb.org/v10?query=30941at4891	SH3 domain
30948at4891	Complete	Utg33274	362137	362700	+	180.4	115	https://www.orthodb.org/v10?query=30948at4891	AP complex subunit sigma
30988at4891	Complete	Utg33284	86176	87135	-	392.8	274	https://www.orthodb.org/v10?query=30988at4891	Leucine-rich repeat
31011at4891	Complete	Utg33280	1374708	1375991	-	171.7	207	https://www.orthodb.org/v10?query=31011at4891	U4/U6 small nuclear ribonucleoprotein Prp3
31017at4891	Complete	Utg33262	231608	232483	-	194.4	142	https://www.orthodb.org/v10?query=31017at4891	Mediator of RNA polymerase II transcription subunit 6
31052at4891	Complete	Utg33260	508103	508729	+	138.2	144	https://www.orthodb.org/v10?query=31052at4891	Maf-like protein
31067at4891	Complete	Utg33280	326603	327610	-	164.9	250	https://www.orthodb.org/v10?query=31067at4891	Pex19 protein
31102at4891	Complete	Utg33284	424805	425317	-	290.1	154	https://www.orthodb.org/v10?query=31102at4891	Actin-related protein 2/3 complex subunit 4
31115at4891	Complete	Utg33270	164043	164885	+	148.9	130	https://www.orthodb.org/v10?query=31115at4891	tRNA-splicing endonuclease subunit Sen34
31218at4891	Complete	Utg33272	627066	628016	-	238.8	213	https://www.orthodb.org/v10?query=31218at4891	Ribosomal protein L30, ferredoxin-like fold domain
31245at4891	Complete	Utg33286	564468	565049	+	165.6	134	https://www.orthodb.org/v10?query=31245at4891	Translocation protein SEC66
31256at4891	Complete	Utg33252	538049	538597	+	156.3	131	https://www.orthodb.org/v10?query=31256at4891	Mitochondrial import inner membrane translocase subunit TIM21
31261at4891	Complete	Utg33278	547201	547902	+	154.1	135	https://www.orthodb.org/v10?query=31261at4891	Putative mitochondrial membrane protein FMP10
31279at4891	Complete	Utg33252	409668	410594	-	240.4	226	https://www.orthodb.org/v10?query=31279at4891	Mitochondrial thiamine pyrophosphate carrier 1
31295at4891	Complete	Utg33262	500304	500825	-	127.7	130	https://www.orthodb.org/v10?query=31295at4891	Nascent polypeptide-associated complex subunit alpha
31306at4891	Complete	Utg33284	82232	82831	-	286.9	167	https://www.orthodb.org/v10?query=31306at4891	snare-like protein
31320at4891	Complete	Utg33280	787259	787903	+	271.9	176	https://www.orthodb.org/v10?query=31320at4891	Ubiquitin-conjugating enzyme, C-terminal fungi
31321at4891	Complete	Utg33254	728151	728798	+	129.5	120	https://www.orthodb.org/v10?query=31321at4891	Ribonuclease III domain
31342at4891	Complete	Utg33282	62244	63053	-	118.6	117	https://www.orthodb.org/v10?query=31342at4891	N-acetyltransferase ESCO, acetyl-transferase domain
31360at4891	Complete	Utg33272	43031	44026	-	195.3	202	https://www.orthodb.org/v10?query=31360at4891	Prephenate dehydratase
31367at4891	Complete	Utg33284	582236	583279	-	226.0	196	https://www.orthodb.org/v10?query=31367at4891	Fe-S cluster assembly protein DRE2
31371at4891	Complete	Utg33270	139282	140760	-	338.7	326	https://www.orthodb.org/v10?query=31371at4891	Mitochondrial distribution and morphology protein 10
31374at4891	Complete	Utg33252	820816	821895	-	136.6	174	https://www.orthodb.org/v10?query=31374at4891	Fat storage-inducing transmembrane protein
31397at4891	Duplicated	Utg33264	474230	474655	-	193.5	129	https://www.orthodb.org/v10?query=31397at4891	Succinate dehydrogenase, cytochrome b556 subunit
31397at4891	Duplicated	Utg33284	187126	187551	+	194.3	128	https://www.orthodb.org/v10?query=31397at4891	Succinate dehydrogenase, cytochrome b556 subunit
31398at4891	Complete	Utg33260	584114	584575	+	229.8	135	https://www.orthodb.org/v10?query=31398at4891	Ribosomal protein L13
31405at4891	Complete	Utg33260	982596	982988	+	193.7	110	https://www.orthodb.org/v10?query=31405at4891	Transcriptional activator
31406at4891	Complete	Utg33272	230038	230643	+	271.5	169	https://www.orthodb.org/v10?query=31406at4891	RNA polymerase II subunit A
31408at4891	Complete	Utg33276	236088	236768	+	210.5	170	https://www.orthodb.org/v10?query=31408at4891	Protein-lysine N-methyltransferase EFM4
31429at4891	Complete	Utg33272	28327	29286	-	324.7	260	https://www.orthodb.org/v10?query=31429at4891	Palmitoyltransferase
31434at4891	Complete	Utg33280	542899	544065	+	164.5	258	https://www.orthodb.org/v10?query=31434at4891	Mannose-6-phosphate receptor binding domain superfamily
31476at4891	Complete	Utg33274	556354	556875	-	335.9	157	https://www.orthodb.org/v10?query=31476at4891	Histone chaperone
31512at4891	Complete	Utg33254	239503	240078	-	222.8	148	https://www.orthodb.org/v10?query=31512at4891	Ribonuclease H-like protein
31544at4891	Complete	Utg33252	709862	711394	+	426.2	339	https://www.orthodb.org/v10?query=31544at4891	P-loop containing nucleoside triphosphate hydrolase protein
31564at4891	Complete	Utg33260	783130	783606	+	217.4	130	https://www.orthodb.org/v10?query=31564at4891	EF-hand domain
31569at4891	Complete	Utg33278	133027	133644	+	231.8	127	https://www.orthodb.org/v10?query=31569at4891	Ubiquitin-conjugating enzyme, active site
31628at4891	Complete	Utg33264	550226	550690	+	167.3	123	https://www.orthodb.org/v10?query=31628at4891	Ribosomal protein S8
31633at4891	Complete	Utg33264	267366	267887	+	185.4	137	https://www.orthodb.org/v10?query=31633at4891	1,2-dihydroxy-3-keto-5-methylthiopentene dioxygenase
31636at4891	Complete	Utg33260	26432	27013	+	184.7	157	https://www.orthodb.org/v10?query=31636at4891	GINS complex, subunit Psf3
31637at4891	Complete	Utg33260	840456	841055	+	226.0	153	https://www.orthodb.org/v10?query=31637at4891	Ribosome biogenesis regulatory protein
31650at4891	Complete	Utg33286	588705	589544	+	320.6	203	https://www.orthodb.org/v10?query=31650at4891	Gdt1 family
31657at4891	Duplicated	Utg33280	546169	546567	-	249.0	118	https://www.orthodb.org/v10?query=31657at4891	Ubiquitin-conjugating enzyme E2 4
31657at4891	Duplicated	Utg33286	394551	394949	-	252.3	118	https://www.orthodb.org/v10?query=31657at4891	Ubiquitin-conjugating enzyme E2 4
31659at4891	Complete	Utg33286	585200	585967	-	298.4	225	https://www.orthodb.org/v10?query=31659at4891	Inner membrane mitoribosome receptor Mba1, mitochondrial
31662at4891	Complete	Utg33280	76558	77565	-	199.7	179	https://www.orthodb.org/v10?query=31662at4891	Pre-mRNA-splicing factor CWC2
31685at4891	Complete	Utg33282	228533	229153	-	281.4	165	https://www.orthodb.org/v10?query=31685at4891	coiled-coil domain-containing protein 90A
31692at4891	Complete	Utg33252	122321	123007	+	165.6	162	https://www.orthodb.org/v10?query=31692at4891	MICOS complex subunit
31700at4891	Complete	Utg33250	272983	273699	-	170.2	129	https://www.orthodb.org/v10?query=31700at4891	Oxidoreductase-like domain-containing protein 1
31701at4891	Complete	Utg33264	628005	629858	+	183.8	138	https://www.orthodb.org/v10?query=31701at4891	Ribosomal protein L28/L24
31712at4891	Complete	Utg33260	33126	33845	+	180.6	155	https://www.orthodb.org/v10?query=31712at4891	K Homology domain, type 1
31718at4891	Complete	Utg33280	1385461	1387116	-	295.3	329	https://www.orthodb.org/v10?query=31718at4891	Peroxin domain
31722at4891	Complete	Utg33264	310753	311844	+	181.0	238	https://www.orthodb.org/v10?query=31722at4891	TAP46-like protein
31728at4891	Complete	Utg33286	59678	61060	-	137.5	147	https://www.orthodb.org/v10?query=31728at4891	NT-type C2 domain
31733at4891	Complete	Utg33284	288334	289614	-	190.8	324	https://www.orthodb.org/v10?query=31733at4891	Ribosomal RNA-processing protein 14, N-terminal
31822at4891	Complete	Utg33286	719314	720027	-	219.2	161	https://www.orthodb.org/v10?query=31822at4891	Riboflavin synthase
31855at4891	Complete	Utg33260	237910	239043	-	168.8	258	https://www.orthodb.org/v10?query=31855at4891	Nucleotide exchange factor SIL1
31879at4891	Complete	Utg33276	224338	225117	-	203.6	175	https://www.orthodb.org/v10?query=31879at4891	Mitochondrial glycoprotein
31913at4891	Complete	Utg33264	728050	729171	-	303.5	236	https://www.orthodb.org/v10?query=31913at4891	PSP, proline-rich
31926at4891	Duplicated	Utg33274	661481	662348	-	312.6	161	https://www.orthodb.org/v10?query=31926at4891	Ribosomal protein L22/L17
31926at4891	Duplicated	Utg33284	116576	117433	+	311.6	161	https://www.orthodb.org/v10?query=31926at4891	Ribosomal protein L22/L17
31961at4891	Complete	Utg33280	828620	829522	+	303.0	208	https://www.orthodb.org/v10?query=31961at4891	Ubiquinone biosynthesis protein COQ4, mitochondrial
31994at4891	Duplicated	Utg33272	532614	533072	+	176.2	116	https://www.orthodb.org/v10?query=31994at4891	Cytochrome c oxidase subunit IV
31994at4891	Duplicated	Utg33276	154836	155288	+	164.6	117	https://www.orthodb.org/v10?query=31994at4891	Cytochrome c oxidase subunit IV
31995at4891	Complete	Utg33284	341724	343449	-	269.4	151	https://www.orthodb.org/v10?query=31995at4891	Translationally controlled tumour protein
32000at4891	Complete	Utg33280	209014	209619	-	234.6	151	https://www.orthodb.org/v10?query=32000at4891	Rho GDP-dissociation inhibitor
32004at4891	Complete	Utg33262	169456	170091	+	308.4	166	https://www.orthodb.org/v10?query=32004at4891	V-ATPase proteolipid subunit
32005at4891	Complete	Utg33274	202001	202645	-	193.0	135	https://www.orthodb.org/v10?query=32005at4891	Thymidylate kinase
32012at4891	Complete	Utg33280	290628	291347	-	262.5	190	https://www.orthodb.org/v10?query=32012at4891	Protein LUC7
32025at4891	Complete	Utg33280	327984	328418	+	228.9	128	https://www.orthodb.org/v10?query=32025at4891	SUMO-conjugating enzyme UBC9
32081at4891	Complete	Utg33252	674510	675436	-	341.2	248	https://www.orthodb.org/v10?query=32081at4891	Transcription elongation factor
32134at4891	Complete	Utg33260	823059	823955	-	225.0	198	https://www.orthodb.org/v10?query=32134at4891	rRNA biogenesis protein RRP36
32137at4891	Complete	Utg33264	796327	797445	+	335.6	259	https://www.orthodb.org/v10?query=32137at4891	Ubiquitin
32146at4891	Complete	Utg33252	910813	912225	-	180.0	168	https://www.orthodb.org/v10?query=32146at4891	Nucleoporin Nup49
32155at4891	Complete	Utg33278	168941	172942	-	231.7	307	https://www.orthodb.org/v10?query=32155at4891	Exocyst complex component SEC3
32172at4891	Duplicated	Utg33252	1004746	1005411	-	350.4	187	https://www.orthodb.org/v10?query=32172at4891	ras-domain-containing protein
32172at4891	Duplicated	Utg33278	215170	215838	-	345.8	190	https://www.orthodb.org/v10?query=32172at4891	ras-domain-containing protein
32213at4891	Complete	Utg33284	414762	415283	-	222.1	149	https://www.orthodb.org/v10?query=32213at4891	ATP synthase subunit d, mitochondrial
32220at4891	Complete	Utg33252	698440	698934	-	293.1	142	https://www.orthodb.org/v10?query=32220at4891	Ubiquitin-conjugating enzyme E2 2
32226at4891	Complete	Utg33286	753175	754269	+	193.0	238	https://www.orthodb.org/v10?query=32226at4891	RNA polymerase II associated factor Paf1
32228at4891	Complete	Utg33284	515231	515842	+	245.4	168	https://www.orthodb.org/v10?query=32228at4891	Snf7 family
32235at4891	Complete	Utg33272	304621	305559	-	239.4	169	https://www.orthodb.org/v10?query=32235at4891	ribosomal protein L22
32238at4891	Complete	Utg33264	195785	197176	-	280.7	219	https://www.orthodb.org/v10?query=32238at4891	recombination protein Rad52
32270at4891	Complete	Utg33272	104103	104888	-	279.3	207	https://www.orthodb.org/v10?query=32270at4891	Ribosomal protein L15
32312at4891	Complete	Utg33286	431138	433393	-	311.7	376	https://www.orthodb.org/v10?query=32312at4891	Exocyst complex component EXO84
32319at4891	Complete	Utg33280	1095845	1096426	-	216.9	125	https://www.orthodb.org/v10?query=32319at4891	SKP1 component, dimerisation
32329at4891	Complete	Utg33254	518351	519130	-	210.1	186	https://www.orthodb.org/v10?query=32329at4891	COQ9
32341at4891	Complete	Utg33258	139579	140565	-	180.6	201	https://www.orthodb.org/v10?query=32341at4891	Ribokinase
32346at4891	Complete	Utg33260	166628	167977	+	198.4	231	https://www.orthodb.org/v10?query=32346at4891	Similar to Saccharomyces cerevisiae YOL072W THP1 Nuclear pore-associated protein
32367at4891	Complete	Utg33262	496641	497147	+	143.4	136	https://www.orthodb.org/v10?query=32367at4891	Peptidyl-tRNA hydrolase
32435at4891	Complete	Utg33250	69401	70786	-	180.4	216	https://www.orthodb.org/v10?query=32435at4891	NEDD8-activating enzyme E1 regulatory subunit
32475at4891	Complete	Utg33264	544020	546164	-	92.8	193	https://www.orthodb.org/v10?query=32475at4891	Calpain-like protease palB/RIM13
32490at4891	Complete	Utg33272	663802	664464	+	278.9	159	https://www.orthodb.org/v10?query=32490at4891	Mitochondrial import inner membrane translocase subunit TIM23
32508at4891	Complete	Utg33276	166037	166966	+	255.1	156	https://www.orthodb.org/v10?query=32508at4891	MOB kinase activator family
32519at4891	Complete	Utg33284	399823	400643	-	319.4	174	https://www.orthodb.org/v10?query=32519at4891	Uridylate kinase
32529at4891	Complete	Utg33254	1020305	1021465	+	336.3	295	https://www.orthodb.org/v10?query=32529at4891	GPI transamidase component GAB1
32545at4891	Complete	Utg33284	314615	315130	+	178.9	119	https://www.orthodb.org/v10?query=32545at4891	GAF domain
32546at4891	Duplicated	Utg33252	438338	438856	+	297.7	148	https://www.orthodb.org/v10?query=32546at4891	Ribosomal protein L5
32546at4891	Duplicated	Utg33266	118373	118891	-	297.7	148	https://www.orthodb.org/v10?query=32546at4891	Ribosomal protein L5
32549at4891	Complete	Utg33274	284806	285297	+	173.9	128	https://www.orthodb.org/v10?query=32549at4891	Peptidyl-prolyl cis-trans isomerase
32582at4891	Complete	Utg33250	517411	517881	+	268.7	140	https://www.orthodb.org/v10?query=32582at4891	V-type proton ATPase proteolipid subunit
32607at4891	Complete	Utg33262	197749	198363	-	102.2	127	https://www.orthodb.org/v10?query=32607at4891	Mediator of RNA polymerase II transcription subunit 20
32632at4891	Complete	Utg33264	12100	13767	+	423.2	377	https://www.orthodb.org/v10?query=32632at4891	Chromatin structure-remodeling complex subunit RSC9
32672at4891	Complete	Utg33254	261699	262130	-	204.2	108	https://www.orthodb.org/v10?query=32672at4891	Zinc finger C2H2-type
32712at4891	Complete	Utg33254	152207	152803	+	289.1	164	https://www.orthodb.org/v10?query=32712at4891	Ribosome biogenesis protein RLP24
32745at4891	Complete	Utg33252	444226	445218	-	129.6	179	https://www.orthodb.org/v10?query=32745at4891	actin binding
32761at4891	Complete	Utg33254	917604	919307	+	210.2	311	https://www.orthodb.org/v10?query=32761at4891	Winged helix-like DNA-binding domain superfamily
32785at4891	Complete	Utg33252	410888	411553	+	174.7	151	https://www.orthodb.org/v10?query=32785at4891	Exoribonuclease, phosphorolytic domain 1
32812at4891	Complete	Utg33266	91377	91802	-	216.1	124	https://www.orthodb.org/v10?query=32812at4891	Spliceosomal protein DIB1
32823at4891	Complete	Utg33266	292561	293004	+	188.4	92	https://www.orthodb.org/v10?query=32823at4891	DNA-directed RNA polymerase, 14-18kDa subunit, conserved site
32845at4891	Complete	Utg33252	281206	281952	+	95.5	124	https://www.orthodb.org/v10?query=32845at4891	similar to Saccharomyces cerevisiae YGR158C MTR3 Exosome non-catalytic core component
32853at4891	Complete	Utg33252	785916	786362	-	158.6	110	https://www.orthodb.org/v10?query=32853at4891	EF-hand domain
32856at4891	Complete	Utg33272	215963	216736	+	246.8	184	https://www.orthodb.org/v10?query=32856at4891	Exosome complex component CSL4
32872at4891	Complete	Utg33264	77334	77756	+	173.3	119	https://www.orthodb.org/v10?query=32872at4891	Prefoldin
32892at4891	Complete	Utg33278	81622	82293	+	199.1	157	https://www.orthodb.org/v10?query=32892at4891	Enolase-phosphatase E1
32898at4891	Complete	Utg33280	463511	464134	+	195.3	153	https://www.orthodb.org/v10?query=32898at4891	DNA replication complex GINS protein PSF1
32901at4891	Complete	Utg33272	156059	157459	+	235.5	318	https://www.orthodb.org/v10?query=32901at4891	Origin recognition complex subunit 5
32984at4891	Complete	Utg33280	259304	260290	+	286.4	270	https://www.orthodb.org/v10?query=32984at4891	Tetratricopeptide repeat
32986at4891	Complete	Utg33270	118710	119699	-	136.4	200	https://www.orthodb.org/v10?query=32986at4891	Regulator of chromosome condensation 1/beta-lactamase-inhibitor protein II
33004at4891	Complete	Utg33264	668651	670969	-	323.6	317	https://www.orthodb.org/v10?query=33004at4891	Protein EFR3
33025at4891	Complete	Utg33254	169851	170588	-	292.0	195	https://www.orthodb.org/v10?query=33025at4891	Ribosome maturation protein SBDS, N-terminal
33057at4891	Complete	Utg33286	595198	595824	-	195.8	161	https://www.orthodb.org/v10?query=33057at4891	Mediator of RNA polymerase II transcription subunit 8
33075at4891	Complete	Utg33286	412913	413686	-	360.7	239	https://www.orthodb.org/v10?query=33075at4891	Proliferating cell nuclear antigen
33087at4891	Complete	Utg33252	1007956	1009143	+	192.3	212	https://www.orthodb.org/v10?query=33087at4891	WD40-repeat-containing domain
33117at4891	Complete	Utg33280	555600	557380	+	250.7	143	https://www.orthodb.org/v10?query=33117at4891	Ribosomal protein S15
33118at4891	Complete	Utg33282	167345	167815	+	123.5	115	https://www.orthodb.org/v10?query=33118at4891	Glucosamine 6-phosphate N-acetyltransferase
33119at4891	Complete	Utg33274	605585	606058	-	266.3	131	https://www.orthodb.org/v10?query=33119at4891	Mitochondrial import inner membrane translocase subunit TIM17
33121at4891	Complete	Utg33266	79082	79564	-	194.7	134	https://www.orthodb.org/v10?query=33121at4891	Low molecular weight phosphotyrosine protein phosphatase
33122at4891	Complete	Utg33286	715664	716188	-	148.3	120	https://www.orthodb.org/v10?query=33122at4891	transport protein particle 20 kDa subunit
33197at4891	Complete	Utg33262	326720	327268	-	190.9	140	https://www.orthodb.org/v10?query=33197at4891	HAD superfamily
33198at4891	Complete	Utg33260	825539	826219	+	129.2	124	https://www.orthodb.org/v10?query=33198at4891	AMMECR1
33220at4891	Complete	Utg33274	343864	344346	+	111.9	100	https://www.orthodb.org/v10?query=33220at4891	Putative DNA-directed RNA polymerase III subunit
33224at4891	Complete	Utg33284	322127	322579	+	240.6	129	https://www.orthodb.org/v10?query=33224at4891	Nucleoside diphosphate kinase
33227at4891	Complete	Utg33280	673434	674414	+	159.9	153	https://www.orthodb.org/v10?query=33227at4891	Palmitoyltransferase
33264at4891	Complete	Utg33278	189399	190421	+	207.8	154	https://www.orthodb.org/v10?query=33264at4891	EB1, C-terminal
33306at4891	Complete	Utg33272	546260	546763	+	258.7	151	https://www.orthodb.org/v10?query=33306at4891	PRA1 family protein
33312at4891	Complete	Utg33262	511668	512423	+	285.3	196	https://www.orthodb.org/v10?query=33312at4891	von Willebrand factor A-like domain superfamily
33317at4891	Complete	Utg33286	674120	674947	-	172.7	211	https://www.orthodb.org/v10?query=33317at4891	SWR1-complex protein 5
33343at4891	Complete	Utg33260	32166	32672	-	236.3	140	https://www.orthodb.org/v10?query=33343at4891	6,7-dimethyl-8-ribityllumazine synthase
33349at4891	Complete	Utg33260	614892	615416	+	218.6	147	https://www.orthodb.org/v10?query=33349at4891	NUDIX hydrolase domain
33351at4891	Complete	Utg33280	1336518	1337069	-	294.8	166	https://www.orthodb.org/v10?query=33351at4891	Guanylate kinase
33356at4891	Complete	Utg33282	140871	141515	-	320.1	166	https://www.orthodb.org/v10?query=33356at4891	ras-domain-containing protein
33361at4891	Complete	Utg33280	559724	560392	-	170.1	142	https://www.orthodb.org/v10?query=33361at4891	protein-tyrosine phosphatase
33386at4891	Complete	Utg33286	466508	466987	-	113.7	105	https://www.orthodb.org/v10?query=33386at4891	Cytochrome B pre-mRNA-processing protein 6
33387at4891	Complete	Utg33276	238062	238514	-	122.4	120	https://www.orthodb.org/v10?query=33387at4891	Actin-related protein 2/3 complex subunit 5
33397at4891	Complete	Utg33280	1115644	1116435	+	274.8	233	https://www.orthodb.org/v10?query=33397at4891	P-loop containing nucleoside triphosphate hydrolase protein
33398at4891	Complete	Utg33276	46479	47024	-	199.1	138	https://www.orthodb.org/v10?query=33398at4891	Cytochrome c oxidase assembly factor 1
33429at4891	Complete	Utg33252	559054	559860	-	197.8	173	https://www.orthodb.org/v10?query=33429at4891	putative membrane protein
33444at4891	Complete	Utg33260	451095	452021	-	130.8	175	https://www.orthodb.org/v10?query=33444at4891	metal ion transmembrane transporter activity
33503at4891	Complete	Utg33264	363262	364224	-	138.9	202	https://www.orthodb.org/v10?query=33503at4891	Mitochondrial outer membrane transport complex Sam37/metaxin, N-terminal domain
33522at4891	Complete	Utg33266	116096	116674	-	158.4	122	https://www.orthodb.org/v10?query=33522at4891	Putative mitochondrial outer membrane protein
33531at4891	Complete	Utg33284	606393	606881	-	67.4	133	https://www.orthodb.org/v10?query=33531at4891	Ribosomal protein L20, mitochondrial
33542at4891	Complete	Utg33262	132118	133082	+	227.2	164	https://www.orthodb.org/v10?query=33542at4891	Vacuolar protein sorting-associated protein 29
33557at4891	Complete	Utg33254	181114	182133	-	381.2	281	https://www.orthodb.org/v10?query=33557at4891	SNARE
33577at4891	Complete	Utg33280	762558	763991	+	474.2	394	https://www.orthodb.org/v10?query=33577at4891	Cdc37
33590at4891	Complete	Utg33276	60544	62256	-	425.5	443	https://www.orthodb.org/v10?query=33590at4891	Zinc finger, Mcm10/DnaG-type
33600at4891	Complete	Utg33250	345310	346674	+	266.3	314	https://www.orthodb.org/v10?query=33600at4891	Ribosome biogenesis protein NOP53
33603at4891	Complete	Utg33286	111260	111718	-	207.3	124	https://www.orthodb.org/v10?query=33603at4891	peptidyl-tRNA hydrolase
33608at4891	Complete	Utg33266	48292	51753	-	329.8	765	https://www.orthodb.org/v10?query=33608at4891	Autophagy-related protein 11
33646at4891	Complete	Utg33272	585218	586180	-	339.8	232	https://www.orthodb.org/v10?query=33646at4891	cyclin-like protein
33647at4891	Complete	Utg33260	423733	424311	-	120.9	96	https://www.orthodb.org/v10?query=33647at4891	Zinc finger, PHD-type
33667at4891	Complete	Utg33280	606986	607402	+	226.7	115	https://www.orthodb.org/v10?query=33667at4891	ubiquitin-conjugating enzyme
33668at4891	Complete	Utg33264	324422	324907	+	149.5	116	https://www.orthodb.org/v10?query=33668at4891	Mitochondrial inner membrane protease subunit
33683at4891	Complete	Utg33276	342650	343282	-	155.7	161	https://www.orthodb.org/v10?query=33683at4891	26S Proteasome non-ATPase regulatory subunit 9
33709at4891	Complete	Utg33280	361623	362105	+	140.9	111	https://www.orthodb.org/v10?query=33709at4891	Phosphatidylglycerol/phosphatidylinositol transfer protein
33718at4891	Complete	Utg33250	147217	147714	+	100.6	80	https://www.orthodb.org/v10?query=33718at4891	MIOREX complex component 11
33738at4891	Complete	Utg33274	422945	424327	-	396.4	338	https://www.orthodb.org/v10?query=33738at4891	Mitochondrial import inner membrane translocase subunit TIM54
33753at4891	Complete	Utg33260	732945	733382	-	167.2	114	https://www.orthodb.org/v10?query=33753at4891	RNA polymerase
33763at4891	Complete	Utg33286	760158	760595	+	118.7	82	https://www.orthodb.org/v10?query=33763at4891	Ribosomal protein L27/L41, mitochondrial
33809at4891	Complete	Utg33250	496393	496815	-	167.6	115	https://www.orthodb.org/v10?query=33809at4891	Protein PBDC1
33842at4891	Complete	Utg33284	56325	57101	-	152.3	207	https://www.orthodb.org/v10?query=33842at4891	Proteasome assembly chaperone 2
33875at4891	Complete	Utg33252	446854	447450	+	143.9	123	https://www.orthodb.org/v10?query=33875at4891	Prefoldin subunit 3
33887at4891	Complete	Utg33280	1025629	1026249	+	229.6	169	https://www.orthodb.org/v10?query=33887at4891	Mitochondrial homologous recombination protein 1
33944at4891	Complete	Utg33272	59166	59756	+	175.7	122	https://www.orthodb.org/v10?query=33944at4891	translational machinery component
33952at4891	Complete	Utg33278	157927	158610	+	212.0	194	https://www.orthodb.org/v10?query=33952at4891	Nucleolar protein 16
33993at4891	Complete	Utg33250	177822	178259	-	204.9	104	https://www.orthodb.org/v10?query=33993at4891	Glutaredoxin
33999at4891	Complete	Utg33252	942749	943210	+	164.0	104	https://www.orthodb.org/v10?query=33999at4891	Cytochrome c oxidase, subunit Vb
34011at4891	Complete	Utg33284	445072	445832	+	306.8	187	https://www.orthodb.org/v10?query=34011at4891	Snf7 family
34017at4891	Complete	Utg33254	180115	180834	+	222.8	177	https://www.orthodb.org/v10?query=34017at4891	Snf7 family
34026at4891	Complete	Utg33252	32648	33460	+	286.5	206	https://www.orthodb.org/v10?query=34026at4891	Protein PXR1
34037at4891	Complete	Utg33254	468487	469179	-	233.9	165	https://www.orthodb.org/v10?query=34037at4891	Protein MSF1
34052at4891	Complete	Utg33274	172961	173524	-	97.0	114	https://www.orthodb.org/v10?query=34052at4891	Ran-interacting Mog1 protein
34069at4891	Complete	Utg33262	192738	193364	+	185.6	160	https://www.orthodb.org/v10?query=34069at4891	Ribosome recycling factor
34109at4891	Complete	Utg33260	719646	721094	-	215.8	424	https://www.orthodb.org/v10?query=34109at4891	GRIP domain
34113at4891	Complete	Utg33280	1461328	1462644	+	425.6	367	https://www.orthodb.org/v10?query=34113at4891	RNA polymerase II-associated protein 1, C-terminal
34138at4891	Complete	Utg33260	731956	732774	+	149.2	182	https://www.orthodb.org/v10?query=34138at4891	Domain of unknown function DUF2407 C-terminal
34147at4891	Complete	Utg33274	165073	166251	+	199.9	253	https://www.orthodb.org/v10?query=34147at4891	Altered inheritance of mitochondria protein 24, mitochondrial
34170at4891	Complete	Utg33280	1043157	1043863	-	186.9	132	https://www.orthodb.org/v10?query=34170at4891	HIT-like protein
34188at4891	Complete	Utg33250	471512	472225	-	103.8	152	https://www.orthodb.org/v10?query=34188at4891	Leucine-rich repeat
34235at4891	Complete	Utg33260	753034	753654	+	162.8	150	https://www.orthodb.org/v10?query=34235at4891	Dihydrofolate reductase
34291at4891	Complete	Utg33272	264648	265385	-	184.1	159	https://www.orthodb.org/v10?query=34291at4891	NAD(P)H-hydrate epimerase
34294at4891	Complete	Utg33258	277646	278935	+	75.4	199	https://www.orthodb.org/v10?query=34294at4891	CAP Gly-rich domain
34307at4891	Complete	Utg33258	284381	284785	+	187.2	119	https://www.orthodb.org/v10?query=34307at4891	methionine sulfoxide reductase B
34318at4891	Complete	Utg33252	449642	450115	+	140.6	124	https://www.orthodb.org/v10?query=34318at4891	Mitochondrial ribosomal protein MRPL25
34341at4891	Complete	Utg33250	12795	13976	+	228.2	234	https://www.orthodb.org/v10?query=34341at4891	MRG
34345at4891	Complete	Utg33262	366216	366905	+	234.5	153	https://www.orthodb.org/v10?query=34345at4891	iron-sulfur cluster assembly protein
34378at4891	Complete	Utg33280	969323	970279	+	224.2	221	https://www.orthodb.org/v10?query=34378at4891	Zinc finger, RING-type
34416at4891	Complete	Utg33264	636499	637149	-	215.2	157	https://www.orthodb.org/v10?query=34416at4891	Vesicle transport v-SNARE, N-terminal
34449at4891	Complete	Utg33252	357556	359145	+	215.7	222	https://www.orthodb.org/v10?query=34449at4891	Nucleoporin Nup54, alpha-helical domain
34458at4891	Complete	Utg33252	718093	718458	+	155.9	86	https://www.orthodb.org/v10?query=34458at4891	DNA-directed RNA polymerase subunit
34467at4891	Complete	Utg33254	830299	830832	-	206.7	131	https://www.orthodb.org/v10?query=34467at4891	Actin-related protein 2/3 complex subunit 3
34470at4891	Complete	Utg33286	438728	439291	+	220.8	147	https://www.orthodb.org/v10?query=34470at4891	Inorganic phosphate transport PHO88
